customer_id,item_id,date,quantity,selling_price,other_discount,coupon_discount
1415,20455,2012-02-03,2,35.62,-20.66,0
1415,21781,2012-02-03,1,60.2,0,0
1415,22452,2012-02-03,1,56.64,0,0
1415,33109,2012-02-03,1,31.7,0,0
1415,34047,2012-02-03,2,118.97,-35.62,0
1415,34840,2012-02-03,1,70.88,-21.37,0
1415,37365,2012-02-03,1,70.88,-21.37,0
928,20486,2012-02-03,1,355.84,0,0
928,26439,2012-02-03,1,17.81,-17.45,0
521,5234,2012-02-03,1,124.31,0,0
521,8043,2012-02-03,1,99.38,0,0
521,9949,2012-02-03,1,213.36,-142.48,0
521,17233,2012-02-03,1,35.62,-24.58,0
521,19585,2012-02-03,1,14.96,-6.06,0
521,20772,2012-02-03,1,45.95,0,0
521,28079,2012-02-03,1,92.26,-32.06,0
521,29742,2012-02-03,1,131.79,0,0
521,31644,2012-02-03,1,35.26,0,0
521,32870,2012-02-03,1,59.49,-11.4,0
521,51981,2012-02-03,4,126.81,-14.25,0
1171,4500,2012-02-03,1,56.64,0,0
1171,30789,2012-02-03,1,66.97,-71.6,0
1171,48617,2012-02-03,2,21.37,0,0
1565,8841,2012-02-03,1,22.8,-8.9,0
1565,30190,2012-02-03,2,49.16,-7.12,0
1565,54385,2012-02-03,1,42.39,-24.93,0
1473,12568,2012-02-03,1,106.5,-7.12,0
1473,49738,2012-02-03,1,67.32,0,0
1473,32761,2012-02-03,1,159.93,0,0
1473,55016,2012-02-03,1,159.93,0,0
615,5859,2012-02-03,2,35.62,-20.66,0
615,6785,2012-02-03,1,106.5,0,0
615,7396,2012-02-03,1,133.57,0,0
615,7502,2012-02-03,2,35.62,-20.66,0
615,9783,2012-02-03,1,17.81,-10.33,0
615,36882,2012-02-03,1,124.67,0,0
615,50302,2012-02-03,1,59.49,-36.33,0
615,55819,2012-02-03,1,131.44,0,0
135,23981,2012-02-03,1,102.94,0,0
135,27219,2012-02-03,1,71.24,-17.45,0
135,45355,2012-02-03,1,62.33,0,0
135,48995,2012-02-03,1,142.12,0,0
135,54371,2012-02-03,1,59.49,-39.89,0
135,57953,2012-02-03,1,106.5,0,0
1423,5081,2012-02-03,1,170.62,0,0
1423,5289,2012-02-03,2,89.05,-59.84,0
1423,5901,2012-02-03,1,338.03,0,0
1423,6504,2012-02-03,2,213.01,0,0
1423,8079,2012-02-03,1,284.6,0,0
1423,8759,2012-02-03,1,106.5,-21.37,0
1423,8767,2012-02-03,4,400.37,-151.03,0
1423,8944,2012-02-03,2,77.65,0,0
1423,9760,2012-02-03,1,76.94,-36.69,0
1423,10602,2012-02-03,1,277.48,-7.12,-71.24
1423,11921,2012-02-03,1,117.19,0,0
1423,11945,2012-02-03,1,99.38,0,0
1423,12636,2012-02-03,1,533.94,0,0
1423,14786,2012-02-03,2,184.51,0,0
1423,16151,2012-02-03,2,95.82,-95.82,0
1423,17293,2012-02-03,1,38.83,0,0
1423,17844,2012-02-03,1,35.62,-13.89,0
1423,20156,2012-02-03,1,284.6,0,0
1423,20806,2012-02-03,2,106.15,-35.62,0
1423,20842,2012-02-03,1,44.52,-29.92,0
1423,20932,2012-02-03,1,81.57,0,0
1423,21565,2012-02-03,1,131.44,0,0
1423,21962,2012-02-03,2,49.16,-7.12,0
1423,23981,2012-02-03,1,102.94,0,0
1423,24376,2012-02-03,1,213.36,-71.24,0
1423,24997,2012-02-03,1,89.05,-17.45,0
1423,28424,2012-02-03,2,49.16,0,0
1423,29846,2012-02-03,2,56.99,-20.66,0
1423,30097,2012-02-03,1,92.26,-14.25,0
1423,30391,2012-02-03,1,35.26,0,0
1423,32591,2012-02-03,1,106.5,0,0
1423,32786,2012-02-03,1,135,0,0
1423,32936,2012-02-03,1,31.7,-21.37,0
1423,33061,2012-02-03,1,99.38,-42.74,0
1423,33161,2012-02-03,2,54.85,-37.04,0
1423,34462,2012-02-03,1,177.74,0,0
1423,36011,2012-02-03,1,63.76,0,0
1423,36026,2012-02-03,2,95.82,-95.82,0
1423,36487,2012-02-03,1,71.24,-60.2,0
1423,45151,2012-02-03,1,68.03,-45.59,0
1423,48989,2012-02-03,1,142.12,0,0
1423,52546,2012-02-03,1,284.6,-71.24,0
1423,45372,2012-02-03,1,66.97,-50.22,0
1423,57632,2012-02-03,1,71.24,-35.26,0
275,6884,2012-02-03,2,178.1,-91.9,0
275,30851,2012-02-03,1,110.42,0,0
270,49009,2012-02-03,3272,249.34,-0.36,0
503,17293,2012-02-03,1,38.83,0,0
503,24488,2012-02-03,1,106.5,-35.62,0
503,24661,2012-02-03,1,45.95,0,0
503,27491,2012-02-03,1,66.97,-71.6,0
503,34047,2012-02-03,3,178.1,-69.82,0
503,35934,2012-02-03,1,89.05,-38.83,0
503,36081,2012-02-03,1,45.95,0,0
503,53521,2012-02-03,1,118.97,-44.52,0
503,58873,2012-02-03,1,66.97,-71.6,0
270,6449,2012-02-03,1,53.07,0,0
270,18290,2012-02-03,1,70.88,-71.24,0
270,21560,2012-02-03,1,35.26,0,0
270,23901,2012-02-03,1,156.37,0,0
270,24648,2012-02-03,1,99.38,0,0
189,6563,2012-02-03,1,28.14,0,0
189,6796,2012-02-03,1,59.49,-29.21,0
189,7741,2012-02-03,1,89.05,-53.07,0
189,10090,2012-02-03,1,53.43,-17.45,0
189,11695,2012-02-03,1,49.51,0,0
189,12430,2012-02-03,1,117.19,-3.56,0
189,12687,2012-02-03,1,117.19,0,0
189,15707,2012-02-03,1,81.57,0,0
189,16062,2012-02-03,1,124.31,0,0
189,18290,2012-02-03,1,70.88,-71.24,0
189,18310,2012-02-03,1,59.49,-29.21,0
189,18533,2012-02-03,4,237.59,-117.19,0
189,22113,2012-02-03,1,71.24,-10.33,0
189,23817,2012-02-03,1,89.05,-9.97,0
189,24513,2012-02-03,1,89.05,-24.58,0
189,25239,2012-02-03,1,42.39,0,0
189,26524,2012-02-03,1,99.38,0,0
189,28079,2012-02-03,1,92.26,-32.06,0
189,28107,2012-02-03,1,106.5,-28.5,0
189,28396,2012-02-03,1,35.26,-7.12,0
189,28763,2012-02-03,2,120.75,-120.75,0
189,28825,2012-02-03,2,355.49,0,0
189,28993,2012-02-03,1,70.88,-21.37,0
189,30224,2012-02-03,1,45.95,-7.12,0
189,32061,2012-02-03,1,57.35,0,0
189,33383,2012-02-03,1,117.19,0,0
189,34248,2012-02-03,1,92.26,0,0
189,34832,2012-02-03,2,118.61,-58.77,0
189,34921,2012-02-03,1,106.5,-14.25,0
189,35000,2012-02-03,1,59.49,-25.65,0
189,35788,2012-02-03,1,106.86,-17.45,0
189,47779,2012-02-03,3,63.05,0,0
189,57968,2012-02-03,1,89.05,-53.07,0
1159,9872,2012-02-03,1,119.68,-23.87,0
1159,22874,2012-02-03,1,314.88,0,0
1159,25011,2012-02-03,1,221.91,-55.57,0
1159,25156,2012-02-03,1,106.5,0,0
1159,25840,2012-02-03,1,102.94,0,0
1159,30050,2012-02-03,1,177.74,0,0
1159,31943,2012-02-03,1,102.94,0,0
1159,36059,2012-02-03,2,56.28,-21.37,0
1159,47739,2012-02-03,1,71.24,-35.26,0
15,4340,2012-02-02,1,142.12,0,0
15,4992,2012-02-02,1,104.72,0,-19.59
15,12762,2012-02-02,1,67.32,0,0
15,13015,2012-02-02,1,61.98,0,-19.59
15,15762,2012-02-02,1,124.31,0,0
15,23960,2012-02-02,1,71.24,-60.2,0
15,25926,2012-02-02,1,71.24,-6.77,0
15,26214,2012-02-02,1,106.5,0,0
15,52162,2012-02-02,1,117.19,0,0
15,55826,2012-02-02,1,142.12,0,0
401,34047,2012-02-03,1,59.49,-29.21,0
401,34045,2012-02-03,1,142.12,0,0
1215,9806,2012-02-03,1,17.81,-17.45,0
1215,34047,2012-02-03,1,59.49,-29.21,0
1215,35464,2012-02-03,1,17.81,-17.45,0
1215,54390,2012-02-03,1,35.26,-17.81,0
519,30584,2012-02-03,1,206.24,0,0
310,12697,2012-02-03,1,66.97,-39.54,0
310,18290,2012-02-03,2,141.77,-142.48,0
310,19021,2012-02-03,1,92.26,0,0
310,24061,2012-02-03,1,42.39,0,0
310,24280,2012-02-03,1,248.98,0,0
310,28068,2012-02-03,1,92.26,0,0
310,31528,2012-02-03,1,262.16,-264.66,0
310,37397,2012-02-03,1,13.89,0,0
310,58295,2012-02-03,1,124.31,0,0
52,4713,2012-02-03,1,24.58,-3.56,0
52,4805,2012-02-03,1,67.32,-3.56,0
52,6440,2012-02-03,2,234.38,0,0
52,6911,2012-02-03,1,89.05,-17.45,0
52,8292,2012-02-03,2,71.24,-20.66,0
52,8639,2012-02-03,1,106.5,0,0
52,9500,2012-02-03,1,44.52,-12.11,0
52,10117,2012-02-03,1,53.43,-35.26,0
52,10388,2012-02-03,1,71.24,-24.58,0
52,10989,2012-02-03,1,53.07,0,0
52,14353,2012-02-03,1,17.1,-7.48,0
52,14366,2012-02-03,1,23.87,-7.84,0
52,16596,2012-02-03,1,89.05,-10.33,0
52,16680,2012-02-03,1,14.25,-6.77,0
52,16815,2012-02-03,2,35.62,0,0
52,16829,2012-02-03,1,89.05,-38.83,0
52,18610,2012-02-03,1,113.63,0,0
52,18683,2012-02-03,1,42.39,-42.74,0
52,18984,2012-02-03,1,142.12,0,0
52,19004,2012-02-03,1,89.05,-17.45,0
52,19135,2012-02-03,1,48.8,-14.96,0
52,22988,2012-02-03,1,17.1,-7.48,0
52,23417,2012-02-03,1,53.43,-10.33,0
52,25475,2012-02-03,1,106.5,0,0
52,25721,2012-02-03,1,124.31,0,0
52,26139,2012-02-03,1,53.07,-17.81,0
52,28650,2012-02-03,1,28.5,-31.7,0
52,28676,2012-02-03,1,53.43,-28.14,0
52,28694,2012-02-03,2,118.97,-44.17,0
52,29036,2012-02-03,1,71.24,-13.89,0
52,29664,2012-02-03,1,120.75,0,0
52,31790,2012-02-03,1,53.43,-6.77,0
52,32758,2012-02-03,1,65.54,-12.47,0
52,33755,2012-02-03,1,70.88,-18.17,0
52,34970,2012-02-03,3,160.29,-30.99,0
52,45539,2012-02-03,1,163.5,0,0
52,45541,2012-02-03,1,117.19,0,0
52,45578,2012-02-03,1,163.5,0,0
52,47439,2012-02-03,1,99.38,0,0
52,48694,2012-02-03,1,81.57,-24.93,0
52,48703,2012-02-03,1,124.67,-45.95,0
52,49913,2012-02-03,1,42.74,-21.02,0
52,50686,2012-02-03,3,178.1,-55.92,0
52,51242,2012-02-03,1,177.74,-17.81,0
52,52364,2012-02-03,1,124.67,-45.95,0
52,53859,2012-02-03,1,49.51,0,0
52,54649,2012-02-03,1,86.56,-21.73,0
52,55996,2012-02-03,1,92.26,-14.25,0
52,57281,2012-02-03,1,89.05,-35.26,0
52,57775,2012-02-03,1,44.52,-12.11,0
52,57923,2012-02-03,1,71.24,-35.26,0
1319,4834,2012-02-03,1,53.43,-6.77,0
1319,8579,2012-02-03,2,70.53,-14.25,0
1319,8736,2012-02-03,1,53.43,-13.89,0
1319,17933,2012-02-03,1,66.97,-3.92,0
1319,20227,2012-02-03,2,63.4,0,0
1319,21116,2012-02-03,1,53.07,0,0
1319,21894,2012-02-03,1,53.43,-3.21,0
1319,22246,2012-02-03,1,56.64,0,0
1319,24494,2012-02-03,1,60.2,0,0
1319,26947,2012-02-03,2,133.93,-22.08,0
1319,27106,2012-02-03,1,53.43,-3.21,0
1319,28266,2012-02-03,1,45.95,0,0
1319,32475,2012-02-03,1,45.95,0,0
1319,33392,2012-02-03,1,89.05,-17.45,0
1319,33544,2012-02-03,1,131.44,0,0
1319,50366,2012-02-03,1,35.26,-7.12,0
1319,60809,2012-02-03,1,67.32,0,0
1341,26019,2012-02-03,1,53.43,-10.33,0
195,20385,2012-02-03,1,35.26,-21.37,0
195,25709,2012-02-03,1,352.28,-88.69,0
195,29021,2012-02-03,1,31.35,-14.6,0
6,7117,2012-02-03,2,49.16,-14.25,0
6,7750,2012-02-03,1,106.5,-42.74,0
6,8245,2012-02-03,3,178.1,-55.92,0
6,8896,2012-02-03,1,89.05,-13.89,0
6,9112,2012-02-03,1,24.58,-24.93,0
6,13681,2012-02-03,3,73.73,-21.37,0
6,14292,2012-02-03,1,95.82,0,0
6,16498,2012-02-03,1,184.16,0,0
6,18728,2012-02-03,1,89.05,-28.14,0
6,21028,2012-02-03,1,71.24,-35.26,0
6,21830,2012-02-03,2,95.82,-95.82,0
6,25377,2012-02-03,2,48.44,-14.96,0
6,27491,2012-02-03,1,66.97,-71.6,0
6,32073,2012-02-03,1,24.58,-7.12,0
6,32541,2012-02-03,1,177.74,-81.93,0
6,32577,2012-02-03,1,31.35,-11.04,0
6,35630,2012-02-03,2,142.48,-77.65,0
6,35818,2012-02-03,1,124.31,0,0
6,36635,2012-02-03,1,124.31,0,0
6,45372,2012-02-03,1,66.97,-50.22,0
6,46555,2012-02-03,1,106.5,0,0
6,50484,2012-02-03,2,53.43,0,0
6,50724,2012-02-03,1,71.24,-38.83,0
6,50825,2012-02-03,1,248.98,0,0
6,56722,2012-02-03,2,391.82,-106.15,0
6,57697,2012-02-03,1,106.86,-35.26,0
402,25401,2012-02-03,1,78.01,0,0
402,31063,2012-02-03,1,99.38,-35.62,0
402,33480,2012-02-03,1,427.08,-106.86,0
240,8122,2012-02-03,2,91.9,0,0
240,8247,2012-02-03,1,78.01,0,0
240,8583,2012-02-03,1,161.36,0,0
240,9167,2012-02-03,1,24.58,0,0
240,11374,2012-02-03,1,88.69,-81.93,0
240,11826,2012-02-03,1,88.69,0,0
240,12057,2012-02-03,1,95.82,0,0
240,13735,2012-02-03,1,28.14,-7.12,0
240,17437,2012-02-03,1,89.05,-53.07,0
240,18202,2012-02-03,1,24.58,-7.12,0
240,20225,2012-02-03,1,56.64,0,0
240,21093,2012-02-03,1,35.98,-24.22,0
240,21628,2012-02-03,1,106.5,-35.62,0
240,22342,2012-02-03,1,81.57,-10.69,0
240,24029,2012-02-03,1,63.76,0,0
240,24679,2012-02-03,2,106.86,-34.91,0
240,25287,2012-02-03,1,38.83,0,0
240,25959,2012-02-03,1,152.81,-24.93,0
240,26068,2012-02-03,1,35.26,-10.69,0
240,27176,2012-02-03,1,49.51,-7.12,0
240,27431,2012-02-03,1,53.43,-6.77,0
240,27506,2012-02-03,1,106.5,0,0
240,27689,2012-02-03,1,53.43,-17.45,0
240,28442,2012-02-03,1,59.49,-22.08,0
240,29513,2012-02-03,1,231.17,0,0
240,31385,2012-02-03,4,35.62,-19.95,0
240,31696,2012-02-03,1,70.88,0,0
240,31773,2012-02-03,1,17.45,0,0
240,32201,2012-02-03,1,124.31,0,0
240,32241,2012-02-03,1,45.95,0,0
240,32936,2012-02-03,1,31.7,-21.37,0
240,34032,2012-02-03,2,84.78,-21.37,0
240,34688,2012-02-03,1,42.39,0,0
240,36728,2012-02-03,1,113.63,-32.06,0
240,36898,2012-02-03,1,149.25,0,0
240,49200,2012-02-03,1,320.22,0,0
240,52245,2012-02-03,1,177.74,-35.62,0
240,54064,2012-02-03,1,142.12,0,0
240,54253,2012-02-03,1,53.43,-13.89,0
240,59373,2012-02-03,1,135,0,0
969,36650,2012-02-03,1,59.49,-14.96,0
464,8762,2012-02-03,1,49.51,-3.56,0
464,9018,2012-02-03,1,106.5,0,0
464,9502,2012-02-03,2,124.67,-27.78,-17.81
464,10825,2012-02-03,1,33.48,-3.56,0
464,11628,2012-02-03,1,67.32,0,0
464,18443,2012-02-03,1,60.2,0,0
464,20160,2012-02-03,1,29.56,-2.14,0
464,23293,2012-02-03,1,85.13,0,0
464,32573,2012-02-03,3,142.48,-27.43,0
464,32722,2012-02-03,1,31.35,-18.17,0
464,36634,2012-02-03,1,143.9,-8.9,0
464,48638,2012-02-03,1,158.15,-12.47,0
464,48686,2012-02-03,1,158.15,-12.47,0
464,49353,2012-02-03,1,231.17,0,0
464,52045,2012-02-03,2,234.38,-21.37,0
464,55940,2012-02-03,2,227.26,-35.62,0
464,56639,2012-02-03,2,71.24,-20.66,0
464,24061,2012-02-03,1,38.11,-4.27,0
90,38497,2012-02-02,1,320.22,0,0
90,39064,2012-02-02,1,44.52,-8.9,0
90,39109,2012-02-02,1,323.79,0,0
90,39293,2012-02-02,1,44.52,-8.9,0
1074,39755,2012-02-02,1,177.74,0,0
1074,39890,2012-02-02,1,106.5,0,0
1074,39946,2012-02-02,1,70.88,0,0
1074,40219,2012-02-02,1,231.53,0,0
1074,40352,2012-02-02,1,35.26,0,0
1074,40425,2012-02-02,1,124.67,0,0
1074,40468,2012-02-02,1,67.32,-3.56,0
1074,40520,2012-02-02,1,60.2,0,0
1074,40528,2012-02-02,3,137.85,0,0
1074,40563,2012-02-02,1,31.7,-3.56,0
1074,40598,2012-02-02,1,95.82,0,0
1074,40637,2012-02-02,1,81.57,0,0
1074,40656,2012-02-02,1,38.83,0,0
1074,40736,2012-02-02,1,35.26,0,0
1074,40786,2012-02-02,1,35.26,0,0
1074,40910,2012-02-02,1,35.62,-10.33,0
1074,40933,2012-02-02,1,11.75,0,0
1074,47101,2012-02-02,1,42.74,0,0
1074,47611,2012-02-02,1,95.82,0,0
1074,48155,2012-02-02,1,124.67,-17.45,0
1074,48727,2012-02-02,1,106.5,0,0
1074,50000,2012-02-02,1,228.32,-152.45,0
1074,55116,2012-02-02,1,236.16,0,0
1074,61585,2012-02-02,1,67.32,0,0
417,39901,2012-02-01,1,131.44,0,0
417,40199,2012-02-01,1,92.26,-18.52,0
233,756,2012-02-01,1,67.32,0,0
233,802,2012-02-01,1,117.19,-7.12,0
233,855,2012-02-01,1,28.14,-6.77,0
233,985,2012-02-01,1,28.14,-6.77,0
233,1221,2012-02-01,1,51.65,0,0
233,1874,2012-02-01,1,13.54,0,0
233,1931,2012-02-01,1,110.07,0,0
233,1961,2012-02-01,1,53.43,0,0
233,2039,2012-02-01,1,213.36,0,0
233,2227,2012-02-01,1,70.88,0,0
233,2456,2012-02-01,1,44.52,-26.36,0
233,3058,2012-02-01,1,53.07,-17.81,0
233,48179,2012-02-01,1,35.62,-17.81,0
233,52842,2012-02-01,1,177.74,0,0
233,56545,2012-02-01,1,88.69,0,0
233,861,2012-02-01,1,53.43,-21.02,0
233,2083,2012-02-01,1,266.79,0,0
637,108,2012-02-03,1,95.82,0,0
637,501,2012-02-03,1,28.14,-2.14,0
637,812,2012-02-03,1,89.05,-38.83,0
637,890,2012-02-03,1,85.13,0,0
637,1209,2012-02-03,1,102.94,0,0
637,1271,2012-02-03,1,124.31,0,0
637,1588,2012-02-03,1,89.05,-3.21,0
637,1873,2012-02-03,2,106.15,0,0
637,2311,2012-02-03,1,90.83,0,0
637,2449,2012-02-03,1,117.19,0,0
637,2987,2012-02-03,1,85.13,0,0
637,56544,2012-02-03,1,70.88,0,0
401,47001,2012-02-02,12567,890.5,-13.18,0
1390,13626,2012-02-04,1,106.5,0,0
1459,8235,2012-02-04,1,80.14,-15.67,0
387,5142,2012-02-04,1,78.01,0,0
387,5389,2012-02-04,1,104.72,0,0
387,5922,2012-02-04,1,142.12,-35.62,0
387,6039,2012-02-04,1,182.37,0,0
387,6148,2012-02-04,1,391.46,0,0
387,7646,2012-02-04,1,35.26,-7.12,0
387,8292,2012-02-04,1,43.46,-2.49,0
387,8615,2012-02-04,1,70.88,0,0
387,9233,2012-02-04,1,19.59,-12.11,0
387,9579,2012-02-04,1,35.26,-28.5,0
387,9935,2012-02-04,1,71.24,-35.26,0
387,10618,2012-02-04,2,71.24,-56.28,0
387,11011,2012-02-04,1,65.54,-12.47,0
387,13315,2012-02-04,1,59.49,-82.64,0
387,13917,2012-02-04,1,35.26,-28.5,0
387,14143,2012-02-04,1,35.62,-28.14,0
387,14244,2012-02-04,1,71.24,-10.33,0
387,15637,2012-02-04,1,71.24,-10.33,0
387,15711,2012-02-04,2,86.91,-4.99,0
387,16639,2012-02-04,2,213.72,-70.53,0
387,16987,2012-02-04,1,31.7,-21.37,0
387,21093,2012-02-04,1,35.98,-24.22,0
387,22146,2012-02-04,1,63.76,0,0
387,23213,2012-02-04,1,35.26,0,0
387,24488,2012-02-04,1,59.49,-82.64,0
387,24626,2012-02-04,1,65.54,-12.47,0
387,24784,2012-02-04,1,71.24,-10.33,0
387,25709,2012-02-04,1,410.7,0,0
387,25871,2012-02-04,1,59.13,-82.99,0
387,26083,2012-02-04,1,71.24,-10.33,0
387,26086,2012-02-04,2,31.7,-10.33,0
387,26477,2012-02-04,1,70.53,0,0
387,26911,2012-02-04,1,142.12,0,0
387,27317,2012-02-04,1,35.26,-3.56,0
387,28281,2012-02-04,1,35.26,-28.5,0
387,28337,2012-02-04,1,35.62,-31.7,0
387,28388,2012-02-04,1,244.71,0,0
387,29423,2012-02-04,1,35.62,-21.02,0
387,29847,2012-02-04,2,71.24,-34.91,0
387,33464,2012-02-04,1,35.26,-42.74,0
387,35956,2012-02-04,1,19.59,-12.11,0
387,36080,2012-02-04,1,53.43,-13.89,0
387,36963,2012-02-04,1,124.31,0,0
387,46752,2012-02-04,1,52.72,0,0
387,51151,2012-02-04,1,75.51,-21.02,0
387,51539,2012-02-04,1,31.7,-21.37,0
387,57837,2012-02-04,1,71.24,-35.26,0
387,59084,2012-02-04,1,63.76,-21.37,0
387,59364,2012-02-04,36,427.44,-271.42,0
387,14475,2012-02-04,1,21.02,-14.25,0
1140,5984,2012-02-04,1,266.79,-53.43,0
1140,7482,2012-02-04,1,44.52,-8.55,0
1140,8253,2012-02-04,1,67.32,-7.12,0
1140,8587,2012-02-04,1,71.24,-28.14,0
1140,9739,2012-02-04,1,106.5,0,0
1140,12035,2012-02-04,2,120.4,0,0
1140,13124,2012-02-04,1,142.12,0,0
1140,15600,2012-02-04,1,77.3,-7.84,0
1140,15883,2012-02-04,1,44.52,-8.55,0
1140,24889,2012-02-04,1,67.32,0,0
1140,25759,2012-02-04,2,355.49,0,0
1140,27491,2012-02-04,1,89.05,-49.51,0
1140,29650,2012-02-04,1,77.3,-7.84,0
1140,33515,2012-02-04,1,69.1,-19.59,0
1140,45223,2012-02-04,1,88.69,0,0
1140,45493,2012-02-04,2,248.63,0,0
1140,45588,2012-02-04,1,163.5,0,0
1140,47432,2012-02-04,1,44.52,-8.55,0
1140,47695,2012-02-04,1,70.88,0,0
1140,50145,2012-02-04,1,106.86,-35.26,0
1140,51589,2012-02-04,1,44.52,-8.55,0
1140,51659,2012-02-04,2,170.26,0,0
1140,53761,2012-02-04,1,248.98,-35.62,0
1140,59176,2012-02-04,1,53.43,-42.39,0
1140,59969,2012-02-04,1,17.81,-28.14,0
1363,9308,2012-02-04,2,355.49,0,0
1363,16823,2012-02-04,1,71.24,-6.77,0
1363,22524,2012-02-04,1,142.12,0,0
1363,28402,2012-02-04,1,106.5,0,0
1363,28633,2012-02-04,1,44.52,-12.11,0
1363,28825,2012-02-04,2,355.49,0,0
1363,28850,2012-02-04,1,24.58,-10.69,0
1363,33564,2012-02-04,1,70.88,-14.25,0
1363,56871,2012-02-04,1,106.5,0,0
1157,5798,2012-02-04,1,35.62,-17.45,0
1157,6028,2012-02-04,1,85.13,0,0
1157,28396,2012-02-04,1,35.26,-7.12,0
1157,32187,2012-02-04,1,81.57,0,0
1157,37397,2012-02-04,1,13.89,0,0
857,8311,2012-02-04,1,53.07,0,0
857,9633,2012-02-04,1,89.05,-28.14,0
857,20563,2012-02-04,1,142.12,0,0
857,49666,2012-02-04,1,53.43,-28.14,0
857,59881,2012-02-04,1,99.38,0,0
232,4940,2012-02-04,1,45.95,0,0
232,6251,2012-02-04,1,39.54,0,0
232,7267,2012-02-04,1,95.82,-46.31,0
232,7944,2012-02-04,1,45.95,0,0
232,15234,2012-02-04,1,135,0,0
232,15967,2012-02-04,1,106.86,-35.26,0
232,18610,2012-02-04,1,113.63,0,0
232,21224,2012-02-04,1,70.88,0,0
232,22988,2012-02-04,2,37.76,-11.4,0
232,27546,2012-02-04,1,21.02,-14.25,0
232,29442,2012-02-04,1,82.28,0,0
232,31516,2012-02-04,1,106.5,0,0
232,34147,2012-02-04,1,31.7,-14.25,0
232,37393,2012-02-04,1,106.5,0,0
232,47730,2012-02-04,1,35.62,-21.02,0
232,53067,2012-02-04,1,124.31,0,0
614,37052,2012-02-04,1,53.07,0,0
614,17324,2012-02-04,1,102.94,0,0
614,46752,2012-02-04,1,52.72,0,0
614,16340,2012-02-04,1,28.14,-49.87,0
614,28633,2012-02-04,2,89.05,-24.22,0
614,29267,2012-02-04,1,167.06,0,0
614,30763,2012-02-04,2,89.05,-9.97,0
614,34110,2012-02-04,2,70.53,0,0
614,45502,2012-02-04,1,89.05,-74.45,0
614,45578,2012-02-04,1,89.05,-74.45,0
1211,5798,2012-02-04,2,71.24,-34.91,0
1211,9518,2012-02-04,1,21.02,0,0
1211,10579,2012-02-04,1,106.86,-24.58,0
1211,11406,2012-02-04,1,69.82,-26,0
1211,12311,2012-02-04,1,73.73,-4.27,0
1211,12838,2012-02-04,1,42.39,0,0
1211,13438,2012-02-04,1,159.93,-35.62,0
1211,14629,2012-02-04,2,95.82,-95.82,0
1211,15584,2012-02-04,1,163.5,0,0
1211,16244,2012-02-04,1,92.26,0,0
1211,17482,2012-02-04,2,178.1,-34.91,0
1211,18116,2012-02-04,1,71.24,-35.26,0
1211,19442,2012-02-04,1,74.45,0,0
1211,20455,2012-02-04,4,71.24,-41.32,0
1211,22766,2012-02-04,2,91.9,-14.25,0
1211,23497,2012-02-04,1,35.62,-17.45,0
1211,27509,2012-02-04,1,69.82,-26,0
1211,30315,2012-02-04,2,95.82,-95.82,0
1211,31508,2012-02-04,1,89.05,-24.58,0
1211,45372,2012-02-04,1,93.32,-23.87,0
476,6294,2012-02-04,1,106.5,0,0
476,13174,2012-02-04,4,98.31,-42.74,0
476,35304,2012-02-04,1,63.76,0,0
1057,17188,2012-02-04,1,35.62,-10.33,0
1387,6048,2012-02-04,1,35.62,-13.89,0
1387,9001,2012-02-04,1,24.58,-24.93,0
1387,9367,2012-02-04,2,35.62,-4.99,0
1387,12524,2012-02-04,2,47.73,0,0
1387,13269,2012-02-04,2,35.62,-4.99,0
1387,17013,2012-02-04,2,35.62,-4.99,0
1387,17130,2012-02-04,2,47.73,0,0
1387,17177,2012-02-04,2,47.73,0,0
1387,17474,2012-02-04,1,35.62,-13.89,0
1387,18746,2012-02-04,2,35.62,-4.99,0
1387,21176,2012-02-04,1,35.62,-28.14,0
1387,22857,2012-02-04,1,49.51,0,0
1387,23452,2012-02-04,1,35.62,-17.45,0
1387,24488,2012-02-04,1,59.49,-82.64,0
1387,27459,2012-02-04,1,92.26,-32.06,0
1387,34887,2012-02-04,2,35.62,-4.99,0
1387,37171,2012-02-04,1,59.49,-47.02,0
1387,37336,2012-02-04,1,35.26,0,0
1387,46009,2012-02-04,1,271.07,-137.14,0
1387,49776,2012-02-04,1,106.5,0,0
1387,49931,2012-02-04,1,106.5,0,0
1387,51009,2012-02-04,2,35.62,0,0
1387,51986,2012-02-04,1,35.62,-13.89,0
1387,55928,2012-02-04,1,24.58,-24.93,0
1387,58961,2012-02-04,1,59.49,-47.02,0
1387,59220,2012-02-04,1,59.13,-47.37,0
1387,59552,2012-02-04,2,40.61,0,0
1387,59715,2012-02-04,1,124.31,0,0
86,4885,2012-02-04,1,35.26,0,0
86,28633,2012-02-04,1,44.52,-12.11,0
328,10673,2012-02-04,2,91.9,0,0
860,7870,2012-02-04,1,70.88,-14.25,0
860,24036,2012-02-04,1,95.82,-46.31,0
860,33830,2012-02-04,1,71.24,-35.26,0
860,48190,2012-02-04,1,106.5,0,0
860,5274,2012-02-04,1,142.12,0,0
107,18948,2012-02-04,1,56.64,0,0
107,26436,2012-02-04,1,106.5,0,0
317,5338,2012-02-04,1,35.62,-35.26,0
317,5639,2012-02-04,2,142.48,-91.9,0
317,9904,2012-02-04,1,35.62,-35.26,0
